Individual,Fitness,RobotStructure
0,5.5156315184897515,"4.0,0.0,0.0,0.0,2.0|3.0,3.0,3.0,4.0,4.0|3.0,1.0,3.0,3.0,1.0|2.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,3.0,1.0"
1,5.200625672062989,"3.0,1.0,3.0,0.0,3.0|4.0,3.0,2.0,4.0,4.0|3.0,4.0,3.0,3.0,1.0|3.0,3.0,3.0,2.0,3.0|4.0,0.0,0.0,3.0,1.0"
2,4.832967482074472,"4.0,0.0,1.0,0.0,2.0|3.0,3.0,3.0,2.0,4.0|3.0,1.0,3.0,3.0,1.0|2.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,3.0,1.0"
3,4.79309710985734,"4.0,0.0,2.0,0.0,2.0|3.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,3.0,1.0|2.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,3.0,1.0"
4,4.591747794466749,"3.0,1.0,3.0,0.0,3.0|4.0,3.0,2.0,4.0,4.0|4.0,1.0,3.0,0.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,3.0,1.0"
5,4.485310170227017,"3.0,1.0,3.0,0.0,3.0|0.0,3.0,2.0,4.0,4.0|3.0,1.0,1.0,1.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,3.0,1.0"
6,4.443654133590153,"3.0,3.0,3.0,0.0,3.0|3.0,3.0,2.0,4.0,4.0|1.0,1.0,3.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,3.0,1.0"
7,4.353601211330669,"3.0,0.0,4.0,0.0,1.0|4.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,3.0,1.0|2.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,3.0,1.0"
8,4.347068909692025,"4.0,0.0,2.0,0.0,0.0|3.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,3.0,1.0|2.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,3.0,0.0"
9,4.33340489357729,"3.0,1.0,3.0,0.0,3.0|0.0,3.0,2.0,4.0,4.0|3.0,4.0,1.0,1.0,1.0|3.0,3.0,3.0,2.0,3.0|4.0,0.0,0.0,3.0,1.0"
