Individual,Fitness,RobotStructure
0,2.0282841115562467,"3.0,0.0,0.0,4.0,0.0|2.0,2.0,1.0,3.0,0.0|3.0,2.0,4.0,4.0,2.0|3.0,1.0,1.0,3.0,2.0|4.0,3.0,3.0,0.0,3.0"
1,1.8769894636181534,"0.0,0.0,0.0,1.0,0.0|2.0,0.0,0.0,4.0,0.0|3.0,3.0,4.0,4.0,2.0|3.0,1.0,2.0,3.0,2.0|4.0,3.0,3.0,0.0,3.0"
2,1.7822887838685375,"0.0,0.0,0.0,2.0,0.0|2.0,2.0,0.0,3.0,0.0|3.0,3.0,4.0,4.0,2.0|3.0,1.0,2.0,3.0,2.0|4.0,3.0,3.0,0.0,3.0"
3,1.756910352995214,"0.0,3.0,0.0,1.0,0.0|2.0,2.0,0.0,4.0,0.0|3.0,3.0,4.0,4.0,2.0|3.0,1.0,2.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
4,1.7487735284671275,"3.0,1.0,2.0,4.0,1.0|2.0,0.0,0.0,3.0,0.0|3.0,3.0,0.0,4.0,2.0|3.0,1.0,2.0,3.0,2.0|4.0,3.0,3.0,0.0,3.0"
5,1.5702417741024155,"3.0,0.0,0.0,2.0,0.0|1.0,2.0,0.0,1.0,0.0|2.0,3.0,4.0,4.0,4.0|2.0,1.0,2.0,3.0,2.0|4.0,3.0,3.0,0.0,3.0"
6,1.4750664495473653,"3.0,1.0,4.0,4.0,0.0|2.0,2.0,3.0,4.0,0.0|3.0,3.0,4.0,4.0,2.0|3.0,1.0,2.0,3.0,1.0|4.0,3.0,3.0,0.0,3.0"
7,1.4654654271589025,"0.0,0.0,0.0,1.0,0.0|2.0,2.0,0.0,3.0,0.0|3.0,3.0,4.0,4.0,2.0|3.0,1.0,2.0,3.0,2.0|4.0,3.0,3.0,0.0,3.0"
8,1.3362629964970767,"3.0,1.0,4.0,4.0,0.0|2.0,0.0,0.0,3.0,0.0|3.0,3.0,0.0,1.0,2.0|3.0,1.0,2.0,3.0,2.0|4.0,3.0,3.0,0.0,3.0"
9,1.3138684867819932,"0.0,0.0,4.0,2.0,0.0|0.0,0.0,3.0,4.0,0.0|2.0,3.0,2.0,1.0,2.0|3.0,1.0,1.0,3.0,2.0|4.0,3.0,3.0,0.0,3.0"
10,1.3097105514546863,"3.0,3.0,0.0,1.0,0.0|2.0,4.0,0.0,4.0,0.0|3.0,3.0,0.0,4.0,2.0|3.0,1.0,2.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
11,1.302225568713205,"0.0,0.0,0.0,4.0,0.0|2.0,0.0,0.0,4.0,0.0|2.0,3.0,2.0,4.0,2.0|2.0,4.0,1.0,3.0,2.0|4.0,3.0,3.0,0.0,3.0"
